Recency,Frequency,MonetaryValue,Cluster,customer_id,Description
0,30,73432.21,0,965,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
1,33,54483.729999999996,4,966,"Segment 4: Customers in this segment have an average Recency of 13.93, an average Frequency of 37.75, and an average Monetary Value of 28817.47. This indicates that they are recently active customers, who purchase frequently, and spend highly."
147,5,-12957.689999999999,3,967,"Segment 3: Customers in this segment have an average Recency of 48.22, an average Frequency of 9.79, and an average Monetary Value of 11559.88. This indicates that they are very inactive customers, who purchase rarely, and spend low."
12,25,-6796.950000000001,2,968,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
68,19,30487.760000000002,1,969,"Segment 1: Customers in this segment have an average Recency of 24.01, an average Frequency of 19.44, and an average Monetary Value of 17474.14. This indicates that they are inactive customers, who purchase rarely, and spend moderately."
13,17,31593.24,1,970,"Segment 1: Customers in this segment have an average Recency of 24.01, an average Frequency of 19.44, and an average Monetary Value of 17474.14. This indicates that they are inactive customers, who purchase rarely, and spend moderately."
63,37,41117.89,4,971,"Segment 4: Customers in this segment have an average Recency of 13.93, an average Frequency of 37.75, and an average Monetary Value of 28817.47. This indicates that they are recently active customers, who purchase frequently, and spend highly."
12,41,87005.2,4,972,"Segment 4: Customers in this segment have an average Recency of 13.93, an average Frequency of 37.75, and an average Monetary Value of 28817.47. This indicates that they are recently active customers, who purchase frequently, and spend highly."
13,34,-1013.9300000000007,2,973,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
4,30,7048.42,4,974,"Segment 4: Customers in this segment have an average Recency of 13.93, an average Frequency of 37.75, and an average Monetary Value of 28817.47. This indicates that they are recently active customers, who purchase frequently, and spend highly."
0,27,-13791.810000000001,0,975,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
0,47,50965.56,0,976,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
13,18,7762.61,1,977,"Segment 1: Customers in this segment have an average Recency of 24.01, an average Frequency of 19.44, and an average Monetary Value of 17474.14. This indicates that they are inactive customers, who purchase rarely, and spend moderately."
12,11,25994.18,3,978,"Segment 3: Customers in this segment have an average Recency of 48.22, an average Frequency of 9.79, and an average Monetary Value of 11559.88. This indicates that they are very inactive customers, who purchase rarely, and spend low."
0,34,18758.08,0,979,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
56,17,12591.029999999999,1,980,"Segment 1: Customers in this segment have an average Recency of 24.01, an average Frequency of 19.44, and an average Monetary Value of 17474.14. This indicates that they are inactive customers, who purchase rarely, and spend moderately."
69,9,-6565.960000000001,2,981,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
13,33,-21008.1,2,982,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
13,17,28763.36,1,983,"Segment 1: Customers in this segment have an average Recency of 24.01, an average Frequency of 19.44, and an average Monetary Value of 17474.14. This indicates that they are inactive customers, who purchase rarely, and spend moderately."
0,12,20705.85,0,984,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
12,40,-3179.499999999999,2,985,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
1,46,40050.01,4,986,"Segment 4: Customers in this segment have an average Recency of 13.93, an average Frequency of 37.75, and an average Monetary Value of 28817.47. This indicates that they are recently active customers, who purchase frequently, and spend highly."
0,32,-22231.010000000002,0,987,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
0,44,6368.84,0,988,"Segment 0: Customers in this segment have an average Recency of 0.0, an average Frequency of 32.0, and an average Monetary Value of 14587.48. This indicates that they are recently active customers, who purchase occasionally, and spend low."
0,11,-1617.6800000000003,2,989,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
1,35,-2328.340000000001,2,990,"Segment 2: Customers in this segment have an average Recency of 30.2, an average Frequency of 22.33, and an average Monetary Value of -10577.59. This indicates that they are very inactive customers, who purchase rarely, and spend low."
